Transmittal ID,Transmittal Type,Employee From,Department From,Employee To,Department To,Transaction Date,Transaction Time,Received By
2355,1,28,DEPT6,9,DEPT4,"June 10, 2021",4:01:58 pm,9
2355,2,9,DEPT4,,DEPT3,"June 10, 2021",4:07:38 pm,
2355,1,9,DEPT4,,DEPT3,"June 10, 2021",4:53:03 pm,5
2355,2,5,DEPT3,,DEPT3,"June 16, 2021",3:54:53 pm,
2355,1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:30 pm,43
2356,0,5,DEPT3,28,DEPT6,"June 09, 2021",10:32:40 am,
2356,1,5,DEPT3,28,DEPT6,"June 09, 2021",10:41:46 am,28
2356,2,28,DEPT6,9,DEPT4,"June 09, 2021",3:45:59 pm,
2356,1,28,DEPT6,9,DEPT4,"June 10, 2021",4:02:33 pm,9
2356,2,9,DEPT4,,DEPT3,"June 10, 2021",4:07:11 pm,
2356,1,9,DEPT4,,DEPT3,"June 10, 2021",4:53:08 pm,5
2356,2,5,DEPT3,,DEPT3,"June 16, 2021",3:54:22 pm,
2356,1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:34 pm,43
2357,0,5,DEPT3,28,DEPT6,"June 09, 2021",10:32:40 am,
2357,1,5,DEPT3,28,DEPT6,"June 09, 2021",10:41:35 am,28
2357,2,28,DEPT6,9,DEPT4,"June 09, 2021",3:45:31 pm,
2357,1,28,DEPT6,9,DEPT4,"June 10, 2021",4:02:05 pm,9
2357,2,9,DEPT4,,DEPT3,"June 10, 2021",4:06:59 pm,
2357,1,9,DEPT4,,DEPT3,"June 10, 2021",4:53:12 pm,5
2357,2,5,DEPT3,,DEPT3,"June 16, 2021",3:54:41 pm,
2357,1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:39 pm,43
2358,0,5,DEPT3,28,DEPT6,"June 09, 2021",10:32:40 am,
2358,1,5,DEPT3,28,DEPT6,"June 09, 2021",10:41:09 am,28
2358,2,28,DEPT6,9,DEPT4,"June 09, 2021",3:44:28 pm,
2358,1,28,DEPT6,9,DEPT4,"June 10, 2021",4:02:11 pm,9
2358,2,9,DEPT4,,DEPT3,"June 10, 2021",4:06:44 pm,
2358,1,9,DEPT4,,DEPT3,"June 10, 2021",4:53:17 pm,5
2358,2,5,DEPT3,,DEPT3,"June 11, 2021",2:48:50 pm,
2358,1,5,DEPT3,,DEPT3,"June 11, 2021",3:53:37 pm,43
2359,0,5,DEPT3,28,DEPT6,"June 09, 2021",10:32:40 am,
2359,1,5,DEPT3,28,DEPT6,"June 09, 2021",10:41:00 am,28
2359,2,28,DEPT6,9,DEPT4,"June 09, 2021",3:43:49 pm,
2359,1,28,DEPT6,9,DEPT4,"June 10, 2021",4:02:18 pm,9
2359,2,9,DEPT4,,DEPT3,"June 10, 2021",4:06:19 pm,
2359,1,9,DEPT4,,DEPT3,"June 10, 2021",4:53:22 pm,5
2359,2,5,DEPT3,,DEPT3,"June 11, 2021",2:48:27 pm,
2359,1,5,DEPT3,,DEPT3,"June 11, 2021",3:53:22 pm,43
2360,0,5,DEPT3,28,DEPT6,"June 09, 2021",10:32:40 am,
2360,1,5,DEPT3,28,DEPT6,"June 09, 2021",10:40:40 am,28
2360,2,28,DEPT6,9,DEPT4,"June 09, 2021",3:43:30 pm,
2360,1,28,DEPT6,9,DEPT4,"June 10, 2021",4:02:24 pm,9
2360,2,9,DEPT4,,DEPT3,"June 10, 2021",4:06:33 pm,
2360,1,9,DEPT4,,DEPT3,"June 10, 2021",4:53:27 pm,5
2360,2,5,DEPT3,,DEPT3,"June 11, 2021",2:48:38 pm,
2360,1,5,DEPT3,,DEPT3,"June 11, 2021",3:53:29 pm,43
2361,0,28,DEPT6,5,DEPT3,"June 09, 2021",1:27:47 pm,
2361,1,28,DEPT6,5,DEPT3,"June 09, 2021",4:00:16 pm,5
2362,0,28,DEPT6,5,DEPT3,"June 09, 2021",1:28:08 pm,
2362,1,28,DEPT6,5,DEPT3,"June 09, 2021",4:00:21 pm,5
2363,0,40,DEPT2,35,DEPT6,"June 09, 2021",3:52:14 pm,
2363,1,40,DEPT2,35,DEPT6,"June 09, 2021",5:35:47 pm,35
2363,2,35,DEPT6,28,DEPT6,"June 10, 2021",9:01:40 am,
2363,1,35,DEPT6,28,DEPT6,"June 10, 2021",9:04:55 am,28
2364,0,5,DEPT3,,DEPT3,"June 09, 2021",4:00:44 pm,
2364,1,5,DEPT3,,DEPT3,"June 10, 2021",3:37:09 pm,43
2365,0,5,DEPT3,35,DEPT6,"June 09, 2021",4:02:09 pm,
2365,1,5,DEPT3,35,DEPT6,"June 09, 2021",5:35:54 pm,35
2365,2,35,DEPT6,28,DEPT6,"June 10, 2021",9:01:49 am,
2365,1,35,DEPT6,28,DEPT6,"June 10, 2021",9:05:03 am,28
2366,0,31,DEPT5,,DEPT2,"June 10, 2021",11:03:29 am,
2366,1,31,DEPT5,,DEPT2,"June 15, 2021",9:27:51 am,40
2367,0,5,DEPT3,,DEPT6,"June 10, 2021",2:02:22 pm,
2367,1,5,DEPT3,,DEPT6,"June 11, 2021",11:49:35 am,35
2367,2,35,DEPT6,28,DEPT6,"June 11, 2021",5:23:04 pm,
2367,1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:12 am,28
2368,0,5,DEPT3,,DEPT6,"June 10, 2021",2:02:22 pm,
2368,1,5,DEPT3,,DEPT6,"June 10, 2021",4:10:25 pm,28
2368,2,35,DEPT6,28,DEPT6,"June 18, 2021",9:06:25 am,
2368,3,35,DEPT6,28,DEPT6,"June 18, 2021",9:16:55 am,35
2369,0,43,DEPT3,5,DEPT3,"June 10, 2021",3:37:51 pm,
2369,1,43,DEPT3,5,DEPT3,"June 10, 2021",4:53:33 pm,5
2370,0,36,DEPT6,,DEPT2,"June 10, 2021",5:03:29 pm,
2370,1,36,DEPT6,,DEPT2,"June 21, 2021",11:34:55 am,20
2371,0,43,DEPT3,38,DEPT3,"June 10, 2021",5:23:11 pm,
2371,1,43,DEPT3,38,DEPT3,"June 23, 2021",10:29:29 am,38
2371,1,43,DEPT3,38,DEPT3,"June 23, 2021",10:29:29 am,38
2372,0,43,DEPT3,38,DEPT3,"June 10, 2021",5:23:33 pm,
2372,1,43,DEPT3,38,DEPT3,"June 23, 2021",10:31:40 am,38
2373,0,7,DEPT1,,DEPT2,"June 10, 2021",5:34:37 pm,
2373,1,7,DEPT1,,DEPT2,"June 15, 2021",9:28:13 am,40
2374,0,43,DEPT3,35,DEPT6,"June 11, 2021",11:11:21 am,
2374,1,43,DEPT3,35,DEPT6,"June 11, 2021",11:49:42 am,35
2374,2,35,DEPT6,28,DEPT6,"June 11, 2021",1:43:13 pm,
2374,1,35,DEPT6,28,DEPT6,"June 11, 2021",1:52:30 pm,28
2375,0,5,DEPT3,,DEPT3,"June 11, 2021",1:08:42 pm,
2375,1,5,DEPT3,,DEPT3,"June 11, 2021",1:14:38 pm,43
2376,0,5,DEPT3,,DEPT3,"June 11, 2021",1:08:42 pm,
2376,1,5,DEPT3,,DEPT3,"June 11, 2021",1:14:46 pm,43
2377,0,35,DEPT6,28,DEPT6,"June 11, 2021",1:43:55 pm,
2377,1,35,DEPT6,28,DEPT6,"June 11, 2021",1:52:37 pm,28
2378,0,5,DEPT3,35,DEPT6,"June 11, 2021",2:28:26 pm,
2378,1,5,DEPT3,35,DEPT6,"June 11, 2021",4:13:42 pm,35
2378,2,35,DEPT6,28,DEPT6,"June 11, 2021",4:44:51 pm,
2378,1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:24 am,28
2379,0,5,DEPT3,35,DEPT6,"June 11, 2021",2:28:26 pm,
2379,1,5,DEPT3,35,DEPT6,"June 11, 2021",4:13:59 pm,35
2379,2,35,DEPT6,28,DEPT6,"June 11, 2021",4:45:10 pm,
2379,1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:36 am,28
2380,0,5,DEPT3,35,DEPT6,"June 11, 2021",2:28:26 pm,
2380,1,5,DEPT3,35,DEPT6,"June 11, 2021",4:14:15 pm,35
2380,2,35,DEPT6,28,DEPT6,"June 11, 2021",4:45:25 pm,
2380,1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:45 am,28
2381,0,5,DEPT3,28,DEPT6,"June 11, 2021",2:29:08 pm,
2381,1,5,DEPT3,28,DEPT6,"June 11, 2021",2:49:03 pm,28
2382,0,40,DEPT2,35,DEPT6,"June 11, 2021",2:42:37 pm,
2382,1,40,DEPT2,35,DEPT6,"June 14, 2021",2:43:32 pm,35
2383,0,40,DEPT2,35,DEPT6,"June 11, 2021",2:46:06 pm,
2383,1,40,DEPT2,35,DEPT6,"June 14, 2021",2:44:14 pm,35
2383,2,35,DEPT6,40,DEPT2,"June 14, 2021",2:44:29 pm,
2383,1,35,DEPT6,40,DEPT2,"June 15, 2021",9:27:40 am,40
2384,0,40,DEPT2,9,DEPT4,"June 11, 2021",4:35:05 pm,
2384,1,40,DEPT2,9,DEPT4,"June 22, 2021",10:56:55 am,9
2385,0,43,DEPT3,5,DEPT3,"June 14, 2021",8:53:11 am,
2385,1,43,DEPT3,5,DEPT3,"June 14, 2021",1:39:21 pm,5
2386,0,43,DEPT3,5,DEPT3,"June 14, 2021",8:53:31 am,
2386,1,43,DEPT3,5,DEPT3,"June 14, 2021",1:39:25 pm,5
2387,0,40,DEPT2,35,DEPT6,"June 14, 2021",9:09:28 am,
2387,1,40,DEPT2,35,DEPT6,"June 14, 2021",2:43:55 pm,35
2388,0,40,DEPT2,35,DEPT6,"June 14, 2021",9:09:28 am,
2388,1,40,DEPT2,35,DEPT6,"June 14, 2021",2:43:47 pm,35
2389,0,10,DEPT4,40,DEPT2,"June 14, 2021",10:22:08 am,
2389,1,10,DEPT4,40,DEPT2,"June 15, 2021",9:28:18 am,40
2390,0,41,DEPT4,37,DEPT7,"June 14, 2021",11:03:53 am,
2390,0,41,DEPT4,36,DEPT6,"June 14, 2021",11:09:46 am,
2390,1,41,DEPT4,36,DEPT6,"June 14, 2021",11:16:24 am,36
2391,0,41,DEPT4,37,DEPT7,"June 14, 2021",11:03:53 am,
2391,1,41,DEPT4,37,DEPT7,"July 01, 2021",10:34:25 am,37
2392,0,5,DEPT3,28,DEPT6,"June 14, 2021",1:40:52 pm,
2392,1,5,DEPT3,28,DEPT6,"June 14, 2021",3:27:26 pm,28
2393,0,8,DEPT3,,DEPT2,"June 15, 2021",9:07:11 am,
2393,1,8,DEPT3,,DEPT2,"June 15, 2021",9:28:26 am,40
2394,0,40,DEPT2,35,DEPT6,"June 15, 2021",9:15:59 am,
2394,1,40,DEPT2,35,DEPT6,"June 15, 2021",2:11:22 pm,35
2394,2,35,DEPT6,28,DEPT6,"June 15, 2021",2:11:41 pm,
2394,1,35,DEPT6,28,DEPT6,"June 15, 2021",3:35:16 pm,28
2395,0,2,DEPT1,,DEPT6,"June 15, 2021",9:33:57 am,
2395,1,2,DEPT1,,DEPT6,"June 15, 2021",9:36:38 am,36
2395,2,35,DEPT6,9,DEPT4,"June 24, 2021",1:31:33 pm,
2395,1,35,DEPT6,9,DEPT4,"June 29, 2021",11:25:06 am,9
2395,2,9,DEPT4,,DEPT1,"June 29, 2021",5:21:46 pm,
2395,1,9,DEPT4,,DEPT1,"June 29, 2021",5:40:47 pm,2
2395,2,2,DEPT1,,DEPT6,"June 30, 2021",9:27:03 am,
2395,1,2,DEPT1,,DEPT6,"June 30, 2021",10:50:10 am,35
2395,2,35,DEPT6,9,DEPT4,"June 30, 2021",2:05:19 pm,
2395,1,35,DEPT6,9,DEPT4,"June 30, 2021",4:07:29 pm,9
2395,2,9,DEPT4,,DEPT1,"July 02, 2021",12:25:45 pm,
2395,1,9,DEPT4,,DEPT1,"July 02, 2021",2:31:16 pm,2
2395,2,2,DEPT1,,DEPT6,"July 02, 2021",2:32:01 pm,
2395,1,2,DEPT1,,DEPT6,"July 02, 2021",2:35:17 pm,35
2395,2,35,DEPT6,9,DEPT4,"July 05, 2021",9:47:09 am,
2395,1,35,DEPT6,9,DEPT4,"July 05, 2021",5:25:25 pm,9
2396,0,2,DEPT1,,DEPT6,"June 15, 2021",9:33:57 am,
2396,1,2,DEPT1,,DEPT6,"June 15, 2021",9:36:49 am,36
2396,2,35,DEPT6,9,DEPT4,"June 24, 2021",1:31:09 pm,
2396,1,35,DEPT6,9,DEPT4,"June 29, 2021",11:25:11 am,9
2396,2,9,DEPT4,,DEPT1,"June 29, 2021",5:21:36 pm,
2396,1,9,DEPT4,,DEPT1,"June 29, 2021",5:40:41 pm,2
2396,2,2,DEPT1,,DEPT6,"June 30, 2021",10:34:40 am,
2396,1,2,DEPT1,,DEPT6,"June 30, 2021",10:36:26 am,35
2396,2,35,DEPT6,9,DEPT4,"June 30, 2021",10:36:41 am,
2396,1,35,DEPT6,9,DEPT4,"June 30, 2021",4:07:34 pm,9
2396,2,9,DEPT4,,DEPT1,"July 02, 2021",12:24:55 pm,
2396,1,9,DEPT4,,DEPT1,"July 02, 2021",2:31:22 pm,2
2396,2,2,DEPT1,,DEPT6,"July 02, 2021",2:31:49 pm,
2396,1,2,DEPT1,,DEPT6,"July 02, 2021",2:36:03 pm,35
2396,2,35,DEPT6,9,DEPT4,"July 05, 2021",9:46:51 am,
2396,1,35,DEPT6,9,DEPT4,"July 05, 2021",5:25:55 pm,9
2396,2,9,DEPT4,37,DEPT7,"July 07, 2021",11:13:30 am,
2396,1,9,DEPT4,37,DEPT7,"July 07, 2021",11:19:32 am,37
2396,2,37,DEPT7,,DEPT1,"July 12, 2021",3:42:28 pm,
2396,2,37,DEPT7,,DEPT2,"July 12, 2021",3:55:31 pm,
2396,1,37,DEPT7,,DEPT2,"July 19, 2021",3:25:44 pm,47
2397,0,6,DEPT1,,DEPT5,"June 15, 2021",10:09:23 am,
2397,1,6,DEPT1,,DEPT5,"June 16, 2021",4:21:28 pm,17
2398,0,6,DEPT1,,DEPT5,"June 15, 2021",11:03:39 am,
2398,1,6,DEPT1,,DEPT5,"June 15, 2021",11:40:23 am,44
2399,0,44,DEPT5,46,DEPT5,"June 15, 2021",11:41:56 am,
2400,0,10,DEPT4,35,DEPT6,"June 15, 2021",1:34:02 pm,
2400,1,10,DEPT4,35,DEPT6,"June 15, 2021",2:11:28 pm,35
2400,2,35,DEPT6,10,DEPT4,"June 15, 2021",3:49:30 pm,
2400,1,35,DEPT6,10,DEPT4,"June 16, 2021",10:28:44 am,10
2401,0,40,DEPT2,35,DEPT6,"June 15, 2021",2:20:33 pm,
2401,1,40,DEPT2,35,DEPT6,"June 15, 2021",2:43:50 pm,35
2402,0,40,DEPT2,35,DEPT6,"June 15, 2021",2:20:33 pm,
2402,1,40,DEPT2,35,DEPT6,"June 15, 2021",2:43:57 pm,35
2403,0,40,DEPT2,35,DEPT6,"June 15, 2021",2:21:22 pm,
2403,1,40,DEPT2,35,DEPT6,"June 15, 2021",2:44:06 pm,35
2404,0,40,DEPT2,35,DEPT6,"June 16, 2021",8:46:22 am,
2404,1,40,DEPT2,35,DEPT6,"June 16, 2021",9:11:00 am,35
2404,2,35,DEPT6,28,DEPT6,"June 16, 2021",10:26:13 am,
2404,1,35,DEPT6,28,DEPT6,"June 16, 2021",10:44:02 am,28
2405,0,35,DEPT6,40,DEPT2,"June 16, 2021",9:11:46 am,
2405,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:00:48 am,40
2406,0,35,DEPT6,40,DEPT2,"June 16, 2021",9:13:02 am,
2406,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:00:52 am,40
2407,0,35,DEPT6,40,DEPT2,"June 16, 2021",9:13:02 am,
2407,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:01:03 am,40
2408,0,8,DEPT3,,DEPT2,"June 16, 2021",9:15:14 am,
2408,1,8,DEPT3,,DEPT2,"June 16, 2021",9:18:53 am,40
2409,0,43,DEPT3,35,DEPT6,"June 16, 2021",9:16:56 am,
2409,1,43,DEPT3,35,DEPT6,"June 16, 2021",10:25:56 am,35
2409,2,35,DEPT6,28,DEPT6,"June 16, 2021",10:26:27 am,
2409,1,35,DEPT6,28,DEPT6,"June 16, 2021",10:43:57 am,28
2410,0,28,DEPT6,5,DEPT3,"June 16, 2021",9:41:08 am,
2410,1,28,DEPT6,5,DEPT3,"June 16, 2021",9:46:26 am,5
2411,0,40,DEPT2,35,DEPT6,"June 16, 2021",9:44:51 am,
2411,1,40,DEPT2,35,DEPT6,"June 16, 2021",10:25:29 am,35
2411,2,35,DEPT6,40,DEPT2,"June 16, 2021",10:25:43 am,
2411,1,35,DEPT6,40,DEPT2,"June 16, 2021",10:39:17 am,40
2412,0,5,DEPT3,9,DEPT4,"June 16, 2021",9:47:26 am,
2412,1,5,DEPT3,9,DEPT4,"June 22, 2021",11:51:25 am,9
2413,0,40,DEPT2,36,DEPT6,"June 16, 2021",10:30:34 am,
2413,1,40,DEPT2,36,DEPT6,"June 18, 2021",6:12:26 pm,36
2414,0,40,DEPT2,2,DEPT1,"June 16, 2021",10:31:20 am,
2414,1,40,DEPT2,2,DEPT1,"June 16, 2021",10:38:02 am,2
2415,0,40,DEPT2,35,DEPT6,"June 16, 2021",10:51:32 am,
2415,1,40,DEPT2,35,DEPT6,"June 16, 2021",2:16:12 pm,35
2415,2,35,DEPT6,40,DEPT2,"June 16, 2021",2:16:23 pm,
2415,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:00:35 am,40
2416,0,5,DEPT3,28,DEPT6,"June 16, 2021",11:36:21 am,
2416,1,5,DEPT3,28,DEPT6,"June 16, 2021",11:48:34 am,28
2416,2,28,DEPT6,9,DEPT4,"June 16, 2021",3:35:44 pm,
2416,1,28,DEPT6,9,DEPT4,"June 17, 2021",1:39:14 pm,9
2416,2,9,DEPT4,,DEPT3,"June 17, 2021",1:40:28 pm,
2416,1,9,DEPT4,,DEPT3,"June 17, 2021",2:00:13 pm,5
2416,2,5,DEPT3,9,DEPT4,"June 17, 2021",2:40:58 pm,
2416,2,5,DEPT3,,DEPT3,"June 21, 2021",5:27:28 pm,
2416,1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:05 pm,43
2417,0,5,DEPT3,28,DEPT6,"June 16, 2021",11:36:21 am,
2417,1,5,DEPT3,28,DEPT6,"June 16, 2021",11:48:09 am,28
2417,2,28,DEPT6,9,DEPT4,"June 16, 2021",3:34:57 pm,
2417,1,28,DEPT6,9,DEPT4,"June 17, 2021",1:39:21 pm,9
2417,2,9,DEPT4,,DEPT4,"June 17, 2021",1:40:07 pm,
2417,2,9,DEPT4,,DEPT3,"June 17, 2021",1:40:19 pm,
2417,1,9,DEPT4,,DEPT3,"June 17, 2021",2:00:17 pm,5
2417,2,5,DEPT3,,DEPT3,"June 21, 2021",5:28:32 pm,
2417,1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:11 pm,43
2418,0,5,DEPT3,28,DEPT6,"June 16, 2021",11:36:21 am,
2418,1,5,DEPT3,28,DEPT6,"June 16, 2021",11:48:42 am,28
2418,2,28,DEPT6,9,DEPT4,"June 16, 2021",3:37:27 pm,
2418,1,28,DEPT6,9,DEPT4,"June 17, 2021",1:39:27 pm,9
2418,2,9,DEPT4,,DEPT3,"June 17, 2021",1:40:38 pm,
2418,1,9,DEPT4,,DEPT3,"June 17, 2021",2:00:23 pm,5
2418,2,5,DEPT3,,DEPT3,"June 21, 2021",5:26:54 pm,
2418,1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:15 pm,43
2419,0,5,DEPT3,28,DEPT6,"June 16, 2021",11:36:21 am,
2419,1,5,DEPT3,28,DEPT6,"June 16, 2021",11:48:51 am,28
2419,2,28,DEPT6,9,DEPT4,"June 16, 2021",3:32:27 pm,
2419,1,28,DEPT6,9,DEPT4,"June 17, 2021",1:39:35 pm,9
2419,2,9,DEPT4,,DEPT3,"June 17, 2021",1:39:59 pm,
2419,1,9,DEPT4,,DEPT3,"June 17, 2021",2:00:06 pm,5
2419,2,5,DEPT3,,DEPT3,"June 21, 2021",5:28:09 pm,
2419,1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:19 pm,43
2420,0,43,DEPT3,5,DEPT3,"June 16, 2021",12:16:45 pm,
2420,1,43,DEPT3,5,DEPT3,"June 16, 2021",3:53:03 pm,5
2421,0,43,DEPT3,5,DEPT3,"June 16, 2021",12:17:11 pm,
2421,1,43,DEPT3,5,DEPT3,"June 16, 2021",3:53:09 pm,5
2422,0,8,DEPT3,,DEPT6,"June 16, 2021",1:14:03 pm,
2422,1,8,DEPT3,,DEPT6,"June 16, 2021",2:16:33 pm,35
2422,2,35,DEPT6,28,DEPT6,"June 16, 2021",2:16:42 pm,
2422,1,35,DEPT6,28,DEPT6,"June 16, 2021",2:19:04 pm,28
2423,0,5,DEPT3,,DEPT3,"June 16, 2021",1:21:34 pm,
2423,1,5,DEPT3,,DEPT3,"June 17, 2021",10:19:08 am,43
2424,0,5,DEPT3,35,DEPT6,"June 16, 2021",1:23:01 pm,
2424,1,5,DEPT3,35,DEPT6,"June 16, 2021",2:16:53 pm,35
2424,2,35,DEPT6,5,DEPT3,"June 16, 2021",2:17:08 pm,
2424,1,35,DEPT6,5,DEPT3,"June 16, 2021",3:52:56 pm,5
2425,0,5,DEPT3,28,DEPT6,"June 16, 2021",3:59:15 pm,
2425,1,5,DEPT3,28,DEPT6,"June 17, 2021",3:09:00 pm,28
2426,0,28,DEPT6,5,DEPT3,"June 17, 2021",8:49:42 am,
2426,1,28,DEPT6,5,DEPT3,"June 17, 2021",10:18:34 am,5
2427,0,28,DEPT6,5,DEPT3,"June 17, 2021",8:50:18 am,
2427,1,28,DEPT6,5,DEPT3,"June 17, 2021",10:18:41 am,5
2428,0,10,DEPT4,40,DEPT2,"June 17, 2021",10:17:29 am,
2428,1,10,DEPT4,40,DEPT2,"June 17, 2021",11:01:16 am,40
2429,0,5,DEPT3,28,DEPT6,"June 17, 2021",10:19:03 am,
2429,1,5,DEPT3,28,DEPT6,"June 17, 2021",3:08:53 pm,28
2430,0,38,DEPT3,8,DEPT3,"June 17, 2021",11:55:45 am,
2430,1,38,DEPT3,8,DEPT3,"June 17, 2021",1:05:34 pm,8
2430,2,8,DEPT3,,DEPT6,"June 17, 2021",1:06:25 pm,
2430,1,8,DEPT3,,DEPT6,"June 18, 2021",9:05:46 am,35
2430,2,35,DEPT6,28,DEPT6,"June 18, 2021",9:06:12 am,
2430,1,35,DEPT6,28,DEPT6,"June 18, 2021",9:17:18 am,28
2431,0,38,DEPT3,8,DEPT3,"June 17, 2021",11:55:45 am,
2431,1,38,DEPT3,8,DEPT3,"June 17, 2021",1:06:34 pm,8
2431,2,8,DEPT3,,DEPT6,"June 17, 2021",1:06:50 pm,
2431,1,8,DEPT3,,DEPT6,"June 18, 2021",9:05:57 am,35
2431,2,35,DEPT6,28,DEPT6,"June 18, 2021",9:16:41 am,
2431,1,35,DEPT6,28,DEPT6,"June 18, 2021",9:17:22 am,28
2432,0,40,DEPT2,36,DEPT6,"June 17, 2021",12:05:51 pm,
2432,1,40,DEPT2,36,DEPT6,"June 18, 2021",6:12:35 pm,36
2432,2,36,DEPT6,,DEPT2,"June 18, 2021",6:12:51 pm,
2432,1,36,DEPT6,,DEPT2,"June 21, 2021",10:17:58 am,40
2433,0,28,DEPT6,40,DEPT2,"June 17, 2021",3:09:35 pm,
2433,1,28,DEPT6,40,DEPT2,"June 17, 2021",3:47:49 pm,40
2434,0,28,DEPT6,40,DEPT2,"June 17, 2021",3:09:53 pm,
2434,1,28,DEPT6,40,DEPT2,"June 17, 2021",3:47:58 pm,40
2435,0,28,DEPT6,40,DEPT2,"June 17, 2021",3:10:29 pm,
2435,1,28,DEPT6,40,DEPT2,"June 18, 2021",1:09:57 pm,40
2436,0,28,DEPT6,40,DEPT2,"June 17, 2021",3:11:10 pm,
2436,1,28,DEPT6,40,DEPT2,"June 17, 2021",3:48:05 pm,40
2437,0,47,DEPT2,28,DEPT6,"June 17, 2021",3:51:05 pm,
2437,1,47,DEPT2,28,DEPT6,"June 17, 2021",3:54:40 pm,28
2437,2,28,DEPT6,47,DEPT2,"June 25, 2021",9:23:27 am,
2437,1,28,DEPT6,47,DEPT2,"June 25, 2021",9:29:38 am,47
2438,0,40,DEPT2,35,DEPT6,"June 17, 2021",4:59:51 pm,
2438,1,40,DEPT2,35,DEPT6,"June 18, 2021",9:08:14 am,35
2438,2,35,DEPT6,40,DEPT2,"June 18, 2021",9:08:24 am,
2438,1,35,DEPT6,40,DEPT2,"June 21, 2021",10:18:02 am,40
2439,0,40,DEPT2,9,DEPT4,"June 17, 2021",5:22:46 pm,
2439,1,40,DEPT2,9,DEPT4,"June 22, 2021",10:57:06 am,9
2439,2,9,DEPT4,,DEPT7,"June 22, 2021",11:46:39 am,
2439,1,9,DEPT4,,DEPT7,"July 01, 2021",10:33:41 am,37
2440,0,29,DEPT4,40,DEPT2,"June 18, 2021",9:03:33 am,
2440,1,29,DEPT4,40,DEPT2,"June 18, 2021",1:09:49 pm,40
2441,0,40,DEPT2,35,DEPT6,"June 18, 2021",1:07:05 pm,
2441,1,40,DEPT2,35,DEPT6,"June 18, 2021",2:21:17 pm,35
2441,2,35,DEPT6,40,DEPT2,"June 18, 2021",2:21:30 pm,
2441,1,35,DEPT6,40,DEPT2,"June 21, 2021",10:18:06 am,40
2442,0,5,DEPT3,,DEPT3,"June 18, 2021",2:41:18 pm,
2442,1,5,DEPT3,,DEPT3,"June 21, 2021",5:36:11 pm,43
2443,0,5,DEPT3,,DEPT3,"June 18, 2021",2:41:18 pm,
2443,1,5,DEPT3,,DEPT3,"June 21, 2021",5:36:24 pm,43
2444,0,5,DEPT3,,DEPT6,"June 18, 2021",5:18:43 pm,
2444,1,5,DEPT3,,DEPT6,"June 21, 2021",8:48:13 am,28
2445,0,5,DEPT3,,DEPT6,"June 18, 2021",5:18:43 pm,
2445,1,5,DEPT3,,DEPT6,"June 21, 2021",10:58:36 am,35
2445,2,35,DEPT6,28,DEPT6,"June 21, 2021",10:58:45 am,
2445,1,35,DEPT6,28,DEPT6,"June 21, 2021",11:09:50 am,28
2446,0,5,DEPT3,,DEPT6,"June 18, 2021",5:18:43 pm,
2446,0,5,DEPT3,,DEPT6,"June 21, 2021",11:01:13 am,
2446,1,5,DEPT3,,DEPT6,"June 21, 2021",11:01:30 am,35
2446,2,35,DEPT6,28,DEPT6,"June 21, 2021",11:01:40 am,
2446,1,35,DEPT6,28,DEPT6,"June 21, 2021",11:10:08 am,28
2447,0,28,DEPT6,5,DEPT3,"June 21, 2021",8:49:30 am,
2447,1,28,DEPT6,5,DEPT3,"June 21, 2021",11:00:41 am,5
2448,0,28,DEPT6,5,DEPT3,"June 21, 2021",8:49:30 am,
2448,1,28,DEPT6,5,DEPT3,"June 21, 2021",11:00:50 am,5
2449,0,12,DEPT4,35,DEPT6,"June 21, 2021",10:23:20 am,
2449,1,12,DEPT4,35,DEPT6,"June 21, 2021",11:01:13 am,35
2449,2,35,DEPT6,28,DEPT6,"June 21, 2021",11:01:22 am,
2449,1,35,DEPT6,28,DEPT6,"June 21, 2021",11:10:35 am,28
2450,0,35,DEPT6,28,DEPT6,"June 21, 2021",11:02:47 am,
2450,1,35,DEPT6,28,DEPT6,"June 21, 2021",11:11:03 am,28
2451,0,38,DEPT3,40,DEPT2,"June 21, 2021",11:12:43 am,
2451,1,38,DEPT3,40,DEPT2,"June 23, 2021",10:22:15 am,40
2452,0,38,DEPT3,5,DEPT3,"June 21, 2021",11:17:08 am,
2452,1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:00 pm,5
2453,0,38,DEPT3,5,DEPT3,"June 21, 2021",11:17:09 am,
2453,1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:05 pm,5
